"sr_no","inclination","ambient_temp","speed","weight","battery_level","battery temperature","time","Battery_rating","charging_cycle","acceleration","battery_current","battery_voltage","humidity"
"17488","16.11","0","0","-70.91","0","18.27","301103","10000","1","-3.23","1.01","10.53","0"
"17489","26","0","0","-37.64","0","19.44","303512","10000","1","1.07","0.79","11.29","0"
"17490","33.61","0","0","-445.68","0","18.71","305859","10000","1","-0.42","0.41","11.43","0"
"17491","20.2","0","0","-8.07","0","16.33","307425","10000","1","-0.16","0.21","11.84","0"
"17492","39.32","0","0","116.21","0","18.27","308628","10000","1","-1.87","0.33","11.32","0"
"17493","23.26","0","0","-12.49","0","19.44","309888","10000","1","1.83","0.17","11.17","0"
"17494","-1.68","0","0","-190.23","0","17.22","311177","10000","1","-0.97","0.54","11.37","0"
"17495","11.31","0","0","16","0","17.93","313078","10000","1","0.34","0","12","0"
"17496","40.79","0","0","-74.99","0","15.92","314674","10000","1","-2.33","0.5","10.35","0"
"17497","21.21","0","0","-182.06","0","17.82","315897","10000","1","1.79","0.6","10.87","0"
"17498","22.83","0","0","-85.9","0","17.82","317270","10000","1","-4.74","1.38","10.02","0"
"17499","25.03","0","0","-59.49","0","17.34","318745","10000","1","0.03","0.3","11.54","0"
"17500","19.91","0","0","106.19","0","19.13","320200","10000","1","-1.13","0.34","10.85","0"
"17501","49.24","0","0","-44.24","0","18.71","321382","10000","1","3.68","0.77","11.06","0"
"17502","26.93","0","0","8.4","0","16.33","322866","10000","1","-0.54","0.27","11.58","0"
"17503","35.56","0","0","40.98","0","19.54","325272","10000","1","1.09","0.4","11.67","0"
"17504","21.79","0","0","-90.86","0","17.22","326800","10000","1","-2.1","0.32","11.31","0"
"17505","21.03","0","0","-44.28","0","17.22","328104","10000","1","-3","0.21","11.72","0"
"17506","28.23","0","0","-46.06","0","19.34","329563","10000","1","3.85","0.23","11.91","0"
"17507","-5.65","0","0","-38.91","0","16.97","330997","10000","1","0","0","12","0"
"17508","-5.93","0","0","-40.18","0","16.59","333077","10000","1","-0.01","0","12","0"
"17509","-3.98","0","0","-44.01","0","19.84","334697","10000","1","-0.01","0","12","0"
"17510","-5.38","0","0","-44.23","0","16.33","336181","10000","1","-0.05","0","12","0"
"17511","-6.87","0","0","-41.69","0","19.74","337378","10000","1","0.03","0","12","0"
"17512","-6.6","0","0","4.81","0","19.64","410140","10000","1","-0.25","0","12","0"
"17513","41.65","0","0","-170.22","0","17.46","412285","10000","1","-2.11","0.67","11.28","0"
"17514","0.02","0","0","16.97","0","20.33","413499","10000","1","-0.21","2.09","9.09","0"
"17515","12.6","0","0","105.3","0","20.42","415511","10000","1","4.68","0.63","11.18","0"
"17516","40.68","0","0","131.75","0","18.71","417010","10000","1","-2.94","1.19","9.83","0"
"17517","24.07","0","0","-164.82","0","18.6","418292","10000","1","2.96","0.46","10.93","0"
"17518","14.13","0","0","138.2","0","17.93","419520","10000","1","-0.21","0.26","11.39","0"
"17519","49.36","0","0","-414.87","0","17.93","420959","10000","1","-9.6","0","11.87","0"
"17520","29.64","0","0","681.07","0","19.54","422323","10000","1","-0.01","0.48","10.38","0"
"17521","45.76","0","0","-250.66","0","20.8","434432","10000","1","-1.67","0.36","11.37","0"
"17522","35.45","0","0","-231.48","0","19.34","436403","10000","1","-4.93","0.31","11.32","0"
"17523","30.59","0","0","49.2","0","19.54","437690","10000","1","-3.41","0.2","11.68","0"
"17524","5.64","0","0","238.13","0","19.94","439148","10000","1","3.65","0.25","11.11","0"
"17525","19.26","0","0","243.74","0","17.34","440604","10000","1","-0.68","0.71","10.28","0"
"17526","41.76","0","0","-37.86","0","18.49","442173","10000","1","4.72","0.34","11.48","0"
"17527","29.67","0","0","-116.92","0","20.52","444975","10000","1","2.24","0.45","11.33","0"
"17528","7.94","0","0","-181.42","0","19.44","448528","10000","1","1.36","0.41","10.97","0"
"17529","39.14","0","0","269.89","0","19.34","450202","10000","1","2.44","0.36","11","0"
"17530","15.03","0","0","-160.58","0","19.13","452002","10000","1","-0.21","0.32","11.03","0"
"17531","32.33","0","0","-149.5","0","19.23","453508","10000","1","-1.14","0.31","10.95","0"
"17532","33.81","0","0","-101.41","0","18.38","455654","10000","1","3.39","0.65","11.47","0"
"17533","20.88","0","0","6.38","0","18.49","457350","10000","1","-1.4","0.23","11.22","0"
"17534","47.84","0","0","33.08","0","18.81","458866","10000","1","2.61","0.52","11.36","0"
"17535","6.17","0","0","-20.1","0","19.02","460236","10000","1","-2.57","0.5","11.27","0"
"17536","15.73","0","0","-56.42","0","19.13","461694","10000","1","-0.34","0.5","11.1","0"
"17537","32.63","0","0","-187.82","0","19.54","462978","10000","1","-0.34","0.45","11.4","0"
"17538","10.92","0","0","88.72","0","19.02","464268","10000","1","2.06","0.32","11.81","0"
"17539","18.42","0","0","148.67","0","20.61","466528","10000","1","2.57","0.39","11.51","0"
"17540","19.57","0","0","-33.22","0","16.59","468305","10000","1","-0.92","0.41","11.42","0"
"17541","13.7","0","0","-43.43","0","19.34","469781","10000","1","1.04","0.64","11.17","0"
"17542","14.48","0","0","-255.09","0","16.85","470812","10000","1","1.16","0.33","11.72","0"
"17543","23.7","0","0","-98.48","0","17.46","472184","10000","1","3.2","0.4","11.27","0"
"17544","44.98","0","0","21.51","0","20.04","473875","10000","1","1.62","0.47","11.07","0"
"17545","22.88","0","0","-165.72","0","19.74","475821","10000","1","0.25","0.3","12","0"
"17546","55.18","0","0","-351.1","0","16.72","478264","10000","1","1.22","0.49","11.8","0"
"17547","48.51","0","0","238.22","0","16.72","479942","10000","1","0.9","0.19","11.84","0"
"17548","6.18","0","0","50.4","0","16.46","481207","10000","1","-2.45","0.48","11.63","0"
"17549","44.95","0","0","-62.44","0","16.72","482725","10000","1","0.34","0.42","11.61","0"
"17550","28.74","0","0","-77.96","0","16.46","483866","10000","1","1.3","0","11.61","0"
"17551","54.08","0","0","381.34","0","17.58","485807","10000","1","-4.09","1.02","10.31","0"
"17552","40.37","0","0","26.89","0","16.19","487702","10000","1","-3.74","0.52","11.43","0"
"17553","42.78","0","0","123.87","0","16.46","488982","10000","1","-0.7","0.61","11.18","0"
"17554","22.2","0","0","60.02","0","20.04","490184","10000","1","1.45","0.38","11.39","0"
"17555","52.45","0","0","-133.78","0","16.33","491556","10000","1","4.03","0.58","10.73","0"
"17556","48.98","0","0","-367.53","0","19.02","492978","10000","1","0.09","0.35","11.22","0"
"17557","12.32","0","0","-138.27","0","18.81","494657","10000","1","0.55","0.58","11.41","0"
"17558","7.96","0","0","-341.99","0","16.46","496717","10000","1","3.7","0.38","11.63","0"
"17559","0.8","0","0","-7.64","0","19.94","497917","10000","1","0.4","0.43","11.58","0"
"17560","26.62","0","0","-41.3","0","16.19","499941","10000","1","1.46","0.37","11.4","0"
"17561","3.5","0","0","-52.3","0","16.06","501189","10000","1","2.58","0.39","11.65","0"
"17562","17.63","0","0","101.42","0","17.1","502458","10000","1","3.1","1.69","9.3","0"
"17563","1.61","0","0","-70.17","0","16.85","503916","10000","1","-0.44","1.22","10.32","0"
"17564","22.05","0","0","5.29","0","19.13","506835","10000","1","0.87","0.18","11.95","0"
"17565","21.06","0","0","2.88","0","19.84","508566","10000","1","-0.56","0","12","0"
"17566","-1.94","0","0","1.74","0","18.92","510280","10000","1","-0.11","0","12","0"
"17567","-6.15","0","0","-0.99","0","19.94","511910","10000","1","-0.12","0","12","0"
"17568","-6.15","0","0","-1.27","0","19.54","513789","10000","1","-0.11","0","12","0"
"17569","-4.37","0","0","-9.78","0","20.9","11787","10000","1","0.06","0","12","0"
"17570","-3.35","0","0","-12.35","0","21.09","14705","10000","1","0","0","12","0"
"17571","26.33","0","0","-73.71","0","21.73","16340","10000","1","3.75","0.43","11.16","0"
"17572","-5.71","0","0","15.8","0","21.83","18761","10000","1","0.52","0","12","0"
"17573","-6.53","0","0","10.85","0","23.83","22708","10000","1","0.62","0","12","0"
"17574","34.24","0","0","28.37","0","23.28","24919","10000","1","-0.8","0","12","0"
"17575","-3.59","0","0","-2.4","0","21.73","30320","10000","1","0.37","0","12","0"
"17576","-5.5","0","0","-4.22","0","24.29","32811","10000","1","0.38","0","12","0"
"17577","-5.8","0","0","-6.99","0","22.1","35134","10000","1","0.39","0","12","0"
"17578","-5.19","0","0","-9.32","0","23.28","36609","10000","1","0.33","0","12","0"
"17579","-6.22","0","0","-12.37","0","21.55","38044","10000","1","0.42","0","11.97","0"
"17580","24.96","0","0","102.78","0","23.92","39766","10000","1","-1.07","1.09","10.18","0"
"17581","17.21","0","0","-155.02","0","20.99","41302","10000","1","2.66","0.77","10.73","0"
"17582","62.97","0","0","55.48","0","22.46","44276","10000","1","0.9","1.24","10.3","0"
"17583","61.62","0","0","191.45","0","22.19","50963","10000","1","-3.61","0.35","11.68","0"
"17584","5.53","0","0","-378.95","0","22.65","53412","10000","1","-3.92","0.37","11.64","0"
"17585","34.12","0","0","-11.46","0","22.46","55800","10000","1","0.75","1.04","10.61","0"
"17586","53.37","0","0","202.33","0","20.99","57687","10000","1","-8.77","0.47","11.48","0"
"17587","-5.94","0","0","-6.82","0","23.56","60578","10000","1","0.18","0","12","0"
"17588","-4.85","0","0","-6.36","0","22.56","66105","10000","1","0.18","0","12","0"
"17589","-6.73","0","0","-9.12","0","23.92","69226","10000","1","0.19","0","12","0"
"17590","36.45","0","0","-274.47","0","24.2","73427","10000","1","2.54","0.52","11.45","0"
"17591","11.4","0","0","-321.87","0","22.1","76481","10000","1","0.52","0.48","11.57","0"
"17592","28.93","0","0","-56.41","0","21.18","78968","10000","1","-3.73","0.45","11.39","0"
"17593","32.13","0","0","-293.24","0","23.74","80686","10000","1","-7.91","0.4","11.69","0"
"17594","48.85","0","0","60.72","0","23.92","83945","10000","1","1.74","0.77","11.17","0"
"17595","26.91","0","0","196.13","0","23.74","86028","10000","1","3.61","1.39","9.86","0"
"17596","64.42","0","0","58.9","0","23.46","89845","10000","1","-5.38","0.4","11.54","0"
"17597","36.97","0","0","314.99","0","24.01","92733","10000","1","6.73","0.53","11.71","0"
"17598","36.44","0","0","240","0","20.9","94731","10000","1","1.23","0.39","11.13","0"
"17599","32.95","0","0","-305.08","0","23.37","96826","10000","1","-2.3","0.41","11.67","0"
"17600","40.29","0","0","54.74","0","20.99","101153","10000","1","-1.18","0.4","11.53","0"
"17601","57.99","0","0","50.23","0","23.1","110722","10000","1","-2.84","0.56","10.87","0"
"17602","52.53","0","0","-18.89","0","23.28","113222","10000","1","-4.94","0.19","11.71","0"
"17603","0.67","0","0","-45.2","0","21.55","157594","10000","1","0.07","0","11.95","0"
"17604","26.91","0","0","338.56","0","23.65","161027","10000","1","-4.19","0","11.88","0"
"17605","26.06","0","0","39.91","0","21.09","164816","10000","1","-2.82","0.51","11.45","0"
"17606","28.72","0","0","-42.14","0","20.9","167826","10000","1","-2.69","0.26","11.81","0"
"17607","62.78","0","0","-38.87","0","20.9","170717","10000","1","-1.58","0.3","11.49","0"
"17608","24.61","0","0","9.99","0","20.9","173982","10000","1","-1.15","0.51","10.85","0"
"17609","59.62","0","0","-261.67","0","23.19","176082","10000","1","-2.15","0.19","11.63","0"
"17610","39.33","0","0","-148.87","0","22.37","178522","10000","1","-4.02","0.75","11.23","0"
"17611","78.01","0","0","-451.79","0","22.1","180409","10000","1","0.67","0.61","10.62","0"
"17612","29.58","0","0","96.67","0","23.28","184013","10000","1","1.07","0.83","10.3","0"
"17613","20.97","0","0","-267.04","0","22.83","185921","10000","1","7.72","0.82","10.56","0"
"17614","32.01","0","0","-18.56","0","24.2","189424","10000","1","2.46","0.53","11.31","0"
"17615","14.91","0","0","181.6","0","21.09","192690","10000","1","1.47","0.69","11.1","0"
"17616","40.3","0","0","211.81","0","23.19","197770","10000","1","3.04","0.62","10.8","0"
"17617","25.83","0","0","-199.21","0","23.56","200316","10000","1","3.07","0.54","10.63","0"
"17618","38.43","0","0","283.45","0","21.92","204603","10000","1","1.4","1.24","10.01","0"
"17619","34.29","0","0","-173.8","0","21.18","208650","10000","1","-5.43","0.75","10.8","0"
"17620","46.21","0","0","-37.79","0","22.46","210619","10000","1","4.48","0.87","10.29","0"
"17621","51.45","0","0","145.94","0","24.01","214063","10000","1","-0.99","0.6","11.03","0"
"17622","17.4","0","0","-282.16","0","21.46","216552","10000","1","7.17","0.63","11.03","0"
"17623","51.49","0","0","-422.23","0","20.99","220748","10000","1","1.17","0.52","10.85","0"
"17624","36.4","0","0","-346.94","0","20.9","224607","10000","1","-1.83","1.71","9.33","0"
"17625","44.63","0","0","-267.01","0","21.83","228745","10000","1","-1.95","0.9","10.69","0"
"17626","37.16","0","0","-376.26","0","20.9","232214","10000","1","3.03","1.13","9.97","0"
"17627","39.24","0","0","-556.64","0","22.46","235111","10000","1","-2","0.59","11.34","0"
"17628","25.71","0","0","-400.43","0","23.56","238863","10000","1","1.19","0","11.86","0"
"17629","29.66","0","0","53.76","0","23.83","242558","10000","1","1.85","0.47","11.13","0"
"17630","40.87","0","0","-87.5","0","20.99","246243","10000","1","2.31","1.36","9.78","0"
"17631","47.36","0","0","119.34","0","21.18","250268","10000","1","-5.54","0.53","11.38","0"
"17632","20.22","0","0","13.75","0","23.65","253890","10000","1","2.99","0.49","10.56","0"
"17633","55.64","0","0","-397.36","0","23.92","257242","10000","1","1.49","0.35","10.56","0"
"17634","44.38","0","0","-240.19","0","23.46","259360","10000","1","1.37","0.52","10.6","0"
"17635","58.62","0","0","-88.5","0","22.56","263248","10000","1","8.95","0.98","10.34","0"
"17636","74.73","0","0","-272.38","0","22.46","265907","10000","1","-5.14","0.53","11.5","0"
"17637","29.41","0","0","167.99","0","23.74","269402","10000","1","-2.53","1.03","10.26","0"
"17638","56.2","0","0","313.24","0","21.83","273547","10000","1","4.11","0.41","11.59","0"
"17639","31.81","0","0","-345.21","0","22.92","276144","10000","1","-1.75","0.41","10.67","0"
"17640","48.33","0","0","148.1","0","22.74","280040","10000","1","0.72","0.29","10.68","0"
"17641","48.07","0","0","-13.42","0","23.65","283993","10000","1","-1.51","0.37","10.68","0"
"17642","66.29","0","0","-341.88","0","23.56","285708","10000","1","1.56","0.86","9.73","0"
"17643","29.43","0","0","-349.31","0","23.19","288980","10000","1","8.65","0.52","11.27","0"
"17644","50.1","0","0","691.35","0","23.19","290942","10000","1","-0.57","0.9","10.54","0"
"17645","16.22","0","0","128.58","0","21.55","294118","10000","1","0.79","0.69","10.89","0"
"17646","36.81","0","0","-365.24","0","23.74","297031","10000","1","-1.13","0.63","10.66","0"
"17647","26.89","0","0","544.63","0","22.92","299623","10000","1","-1.53","0.61","10.19","0"
"17648","25.48","0","0","-376.84","0","22.56","302780","10000","1","-4.89","0.46","11.09","0"
"17649","49.19","0","0","-273.42","0","21.64","306035","10000","1","-1.08","1.13","10.2","0"
"17650","16.47","0","0","-182.13","0","23.46","311796","10000","1","2.98","1.02","10.39","0"
"17651","61.97","0","0","-197.07","0","23.74","314539","10000","1","1.11","0.45","11.19","0"
"17652","45.89","0","0","-196.85","0","21.09","316990","10000","1","-2.15","1.14","10.19","0"
"17653","52.5","0","0","891.17","0","23.74","319275","10000","1","1.15","0.45","10.96","0"
"17654","19.74","0","0","-524.39","0","21.92","323459","10000","1","4.97","0.54","11.35","0"
"17655","32.43","0","0","-248.27","0","23.37","327667","10000","1","2.03","0.65","11.26","0"
"17656","19.6","0","0","-319.57","0","22.01","330760","10000","1","1.96","1.45","10.12","0"
"17657","49.34","0","0","529.24","0","23.19","335136","10000","1","-2.54","0","11.22","0"
"17658","36.83","0","0","40.86","0","23.56","338053","10000","1","-1.47","0.82","10.72","0"
"17659","46.26","0","0","-240.51","0","22.46","344186","10000","1","0.66","0.75","10.98","0"
"17660","23.85","0","0","-595.97","0","21.46","348273","10000","1","3.11","0.44","11.44","0"
"17661","17.8","0","0","165.05","0","24.2","351540","10000","1","-2.18","0.71","11.86","0"
"17662","49.58","0","0","-346.9","0","22.65","355332","10000","1","0.98","0.47","11.34","0"
"17663","39.88","0","0","-240.83","0","22.65","358366","10000","1","2.97","0.64","11.11","0"
"17664","39.08","0","0","-150.35","0","21.55","363179","10000","1","0.28","0.79","10.74","0"
"17665","68.63","0","0","674.96","0","23.19","366489","10000","1","-1.87","0.95","10.56","0"
"17666","23.54","0","0","-398.03","0","24.1","371345","10000","1","3.97","0.38","11.71","0"
"17667","47.17","0","0","-448.9","0","23.1","375215","10000","1","-1.34","0.89","10.89","0"
"17668","67.4","0","0","-140.51","0","22.01","378331","10000","1","1.89","0.25","11.55","0"
"17669","73.58","0","0","-409.97","0","23.92","380305","10000","1","4.56","0.75","11.17","0"
"17670","65.27","0","0","-429.54","0","23.83","384080","10000","1","-7.88","1.36","10.3","0"
"17671","36.21","0","0","582.52","0","22.37","388805","10000","1","1.73","0.99","10.62","0"
"17672","43.2","0","0","84.06","0","20.99","391555","10000","1","-1.13","0.51","11.45","0"
"17673","47.74","0","0","34.19","0","23.92","393700","10000","1","-0.79","0.7","11.14","0"
"17674","40.75","0","0","577.03","0","20.9","396468","10000","1","1.81","1.03","10.56","0"
"17675","44.74","0","0","95.92","0","21.55","399417","10000","1","-1.18","0.63","11.22","0"
"17676","7.96","0","0","97.15","0","23.83","401931","10000","1","4.2","0.66","11.41","0"
"17677","30.94","0","0","23.35","0","24.01","404671","10000","1","6.79","0.75","11.27","0"
"17678","55.02","0","0","-188.12","0","23.65","409872","10000","1","0.34","1.36","10.06","0"
